단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
경헌그린아파트,124,매매,315,68000,서울특별시 성북구 장위동,202506,개인
경희궁롯데캐슬,84,매매,89,170500,서울특별시 종로구 무악동,202506,개인
경희궁자이(2단지),84,매매,199,250788,서울특별시 종로구 홍파동,202506,개인
경희궁자이(2단지),101,매매,199,280500,서울특별시 종로구 홍파동,202506,개인
경희궁자이(3단지),59,매매,233,198000,서울특별시 종로구 평동,202506,개인
경희궁자이(3단지),84,매매,233,239571,서울특별시 종로구 평동,202506,개인
경희궁자이(4단지),37,매매,126,87633,서울특별시 종로구 교북동,202506,개인
경희궁자이(4단지),45,매매,126,117000,서울특별시 종로구 교북동,202506,개인
계명위너스,29,매매,646-29,25400,서울특별시 강서구 등촌동,202506,개인
고덕 아이파크,84,매매,499,179500,서울특별시 강동구 고덕동,202506,개인
고덕 아이파크,114,매매,499,208500,서울특별시 강동구 고덕동,202506,개인
고덕 아이파크,145,매매,499,230000,서울특별시 강동구 고덕동,202506,개인
고덕그라시움,59,매매,693,168095,서울특별시 강동구 고덕동,202506,개인
고덕그라시움,73,매매,693,183000,서울특별시 강동구 고덕동,202506,개인
고덕그라시움,84,매매,693,215647,서울특별시 강동구 고덕동,202506,개인
고덕그라시움,97,매매,693,260000,서울특별시 강동구 고덕동,202506,개인
고덕그라시움,113,매매,693,248000,서울특별시 강동구 고덕동,202506,개인
고덕롯데캐슬베네루체,59,매매,514,133375,서울특별시 강동구 상일동,202506,개인
고덕롯데캐슬베네루체,84,매매,514,149304,서울특별시 강동구 상일동,202506,개인
고덕롯데캐슬베네루체,122,매매,514,183750,서울특별시 강동구 상일동,202506,개인
고덕리엔파크1단지,59,매매,707,91000,서울특별시 강동구 강일동,202506,개인
고덕리엔파크2단지,59,매매,717,96900,서울특별시 강동구 강일동,202506,개인
고덕리엔파크3단지,59,매매,490,92300,서울특별시 강동구 상일동,202506,개인
고덕리엔파크3단지,84,매매,490,116000,서울특별시 강동구 상일동,202506,개인
고덕삼환아파트,121,매매,41,144500,서울특별시 강동구 명일동,202506,개인
고덕센트럴IPARK,59,매매,513,142321,서울특별시 강동구 상일동,202506,개인
고덕센트럴IPARK,74,매매,513,150000,서울특별시 강동구 상일동,202506,개인
고덕센트럴IPARK,84,매매,513,165073,서울특별시 강동구 상일동,202506,법인
고덕센트럴IPARK,102,매매,513,189500,서울특별시 강동구 상일동,202506,개인
고덕센트럴푸르지오,59,매매,210-1,116550,서울특별시 강동구 고덕동,202506,개인
고덕숲아이파크,59,매매,515,129375,서울특별시 강동구 상일동,202506,개인
고덕숲아이파크,84,매매,515,148270,서울특별시 강동구 상일동,202506,개인
고덕아르테스미소지움,59,매매,555,137500,서울특별시 강동구 상일동,202506,개인
고덕아르테온,59,매매,519,159267,서울특별시 강동구 상일동,202506,개인
고덕아르테온,84,매매,519,190471,서울특별시 강동구 상일동,202506,개인
고덕아르테온,114,매매,519,229000,서울특별시 강동구 상일동,202506,개인
고덕자이,59,매매,521,140600,서울특별시 강동구 상일동,202506,개인
고덕자이,74,매매,521,153333,서울특별시 강동구 상일동,202506,개인
고덕자이,84,매매,521,166346,서울특별시 강동구 상일동,202506,개인
고덕자이,101,매매,521,185000,서울특별시 강동구 상일동,202506,개인
고덕자이,118,매매,521,205500,서울특별시 강동구 상일동,202506,개인
고덕주공9,83,매매,257,142625,서울특별시 강동구 명일동,202506,개인
고은,63,매매,156-200,51050,서울특별시 서대문구 홍제동,202506,개인
고척LIG리가1차,84,매매,340,79333,서울특별시 구로구 고척동,202506,개인
고척LIG리가2차,59,매매,340-1,73833,서울특별시 구로구 고척동,202506,개인
고척월드메르디앙,84,매매,343,77000,서울특별시 구로구 고척동,202506,개인
고척파크푸르지오,59,매매,339,88422,서울특별시 구로구 고척동,202506,개인
고척파크푸르지오,84,매매,339,102500,서울특별시 구로구 고척동,202506,개인
고척파크푸르지오,114,매매,339,125700,서울특별시 구로구 고척동,202506,개인
골드하임(101동),82,매매,54-13,64000,서울특별시 강동구 천호동,202506,개인
공감대,59,매매,171-4,54000,서울특별시 중랑구 묵동,202506,개인
공감대6차(384-1),82,매매,384-1,60000,서울특별시 동대문구 장안동,202506,개인
공감대6차(384-1),137,매매,384-1,84000,서울특별시 동대문구 장안동,202506,개인
공덕1삼성래미안,59,매매,371,137000,서울특별시 마포구 공덕동,202506,개인
공덕1삼성래미안,84,매매,371,166000,서울특별시 마포구 공덕동,202506,개인
공덕1삼성래미안,114,매매,371,169000,서울특별시 마포구 공덕동,202506,개인
공덕2삼성래미안,59,매매,43,130500,서울특별시 마포구 공덕동,202506,개인
공덕2삼성래미안,84,매매,43,156000,서울특별시 마포구 공덕동,202506,개인
공덕2삼성래미안,114,매매,43,173333,서울특별시 마포구 공덕동,202506,개인
공덕3삼성래미안,84,매매,457,191667,서울특별시 마포구 공덕동,202506,개인
공덕3삼성래미안,114,매매,457,211000,서울특별시 마포구 공덕동,202506,개인
공덕SK리더스뷰,59,매매,479,180000,서울특별시 마포구 공덕동,202506,개인
공덕SK리더스뷰,97,매매,479,244500,서울특별시 마포구 공덕동,202506,개인
공덕더샵,84,매매,478,201833,서울특별시 마포구 공덕동,202506,개인
공덕아이파크,59,매매,174,147500,서울특별시 마포구 신공덕동,202506,개인
공덕아이파크,84,매매,174,177500,서울특별시 마포구 신공덕동,202506,개인
공덕아이파크,114,매매,174,192000,서울특별시 마포구 신공덕동,202506,개인
공덕자이,59,매매,800,182611,서울특별시 마포구 아현동,202506,개인
공덕자이,84,매매,800,220200,서울특별시 마포구 아현동,202506,개인
공덕자이,114,매매,800,247750,서울특별시 마포구 아현동,202506,개인
공덕파크자이,84,매매,476,193333,서울특별시 마포구 공덕동,202506,개인
공덕현대,51,매매,370-9,115000,서울특별시 마포구 공덕동,202506,개인
공덕현대,74,매매,370-9,100000,서울특별시 마포구 공덕동,202506,개인
공릉동한보에센시티아파트,59,매매,743,53000,서울특별시 노원구 공릉동,202506,개인
공릉우성아파트,59,매매,738,51233,서울특별시 노원구 공릉동,202506,개인
공릉우성아파트,84,매매,738,72250,서울특별시 노원구 공릉동,202506,개인
공릉해링턴플레이스,99,매매,106,91250,서울특별시 노원구 공릉동,202506,개인
공릉해링턴플레이스,134,매매,106,123667,서울특별시 노원구 공릉동,202506,개인
공작,91,매매,21-2,293000,서울특별시 영등포구 여의도동,202506,개인
공작,93,매매,21-2,297000,서울특별시 영등포구 여의도동,202506,개인
공작,125,매매,21-2,349000,서울특별시 영등포구 여의도동,202506,개인
공작,126,매매,21-2,350000,서울특별시 영등포구 여의도동,202506,개인
공항동부센트레빌,118,매매,1374,91000,서울특별시 강서구 공항동,202506,개인
관악동부센트레빌,59,매매,1719,86600,서울특별시 관악구 봉천동,202506,개인
관악드림(동아),59,매매,1712,77800,서울특별시 관악구 봉천동,202506,개인
관악드림(동아),60,매매,1712,84000,서울특별시 관악구 봉천동,202506,개인
관악드림(동아),84,매매,1712,95125,서울특별시 관악구 봉천동,202506,개인
관악드림(동아),114,매매,1712,102760,서울특별시 관악구 봉천동,202506,개인
관악드림(삼성),59,매매,1712,80500,서울특별시 관악구 봉천동,202506,개인
관악드림(삼성),84,매매,1712,96088,서울특별시 관악구 봉천동,202506,개인
관악드림(삼성),102,매매,1712,100833,서울특별시 관악구 봉천동,202506,개인
관악드림(삼성),114,매매,1712,104500,서울특별시 관악구 봉천동,202506,개인
관악산대창센시티,84,매매,1137,79000,서울특별시 관악구 남현동,202506,개인
관악산벽산타운5,59,매매,1013,43500,서울특별시 금천구 시흥동,202506,개인
관악산벽산타운5,84,매매,1013,55380,서울특별시 금천구 시흥동,202506,개인
관악산벽산타운5,114,매매,1013,64267,서울특별시 금천구 시흥동,202506,개인
관악산신도브래뉴,84,매매,1017,60750,서울특별시 금천구 시흥동,202506,개인
관악산휴먼시아1단지,59,매매,1735-1,58000,서울특별시 관악구 신림동,202506,개인
관악산휴먼시아1단지,84,매매,1735-1,67000,서울특별시 관악구 신림동,202506,개인
관악산휴먼시아2단지,59,매매,1735,59925,서울특별시 관악구 신림동,202506,개인
관악산휴먼시아2단지,84,매매,1735,68958,서울특별시 관악구 신림동,202506,개인
관악산휴먼시아2단지,114,매매,1735,78767,서울특별시 관악구 신림동,202506,개인
관악월드메르디앙,79,매매,1724,68800,서울특별시 관악구 봉천동,202506,개인
관악중앙하이츠포레,63,매매,1737,64800,서울특별시 관악구 봉천동,202506,개인
관악캠퍼스타워,35,매매,875-1,23500,서울특별시 관악구 봉천동,202506,개인
관악파크푸르지오,59,매매,1728,85000,서울특별시 관악구 봉천동,202506,개인
관악푸르지오,59,매매,1717,83347,서울특별시 관악구 봉천동,202506,개인
관악푸르지오,84,매매,1717,88000,서울특별시 관악구 봉천동,202506,개인
관음삼성,59,매매,268,86000,서울특별시 강서구 염창동,202506,개인
관음삼성,114,매매,268,105000,서울특별시 강서구 염창동,202506,개인
광나루현대,84,매매,567,142000,서울특별시 광진구 광장동,202506,개인
광남벨라스643V(50-32),123,매매,50-32,80000,서울특별시 강동구 천호동,202506,개인
광남캐스빌(510-1),80,매매,510-1,56500,서울특별시 강동구 성내동,202506,개인
광남캐스빌3차,69,매매,646-10,50500,서울특별시 광진구 중곡동,202506,개인
광장,103,매매,28,290000,서울특별시 영등포구 여의도동,202506,개인
광장,135,매매,28,360000,서울특별시 영등포구 여의도동,202506,개인
광장,150,매매,28,280000,서울특별시 영등포구 여의도동,202506,개인
"광장(1,2동)",117,매매,38-1,280000,서울특별시 영등포구 여의도동,202506,개인
"광장(1,2동)",151,매매,38-1,297000,서울특별시 영등포구 여의도동,202506,개인
광장자이,158,매매,581,254500,서울특별시 광진구 광장동,202506,개인
광장현대9단지,59,매매,576,139000,서울특별시 광진구 광장동,202506,개인
광장현대9단지,84,매매,576,165333,서울특별시 광진구 광장동,202506,개인
광장힐스테이트,59,매매,582,180000,서울특별시 광진구 광장동,202506,개인
광장힐스테이트,84,매매,582,245000,서울특별시 광진구 광장동,202506,개인
광장힐스테이트,130,매매,582,274000,서울특별시 광진구 광장동,202506,개인
광진트라팰리스,84,매매,854,185000,서울특별시 광진구 자양동,202506,개인
광진트라팰리스,119,매매,854,215000,서울특별시 광진구 자양동,202506,개인
광진트라팰리스,169,매매,854,250000,서울특별시 광진구 자양동,202506,개인
광진하나플러스,84,매매,811,107500,서울특별시 광진구 자양동,202506,개인
광화문스페이스본(101동~105동),86,매매,9,149000,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),94,매매,9,160000,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),97,매매,9,150000,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),108,매매,9,170000,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),146,매매,9,198000,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),151,매매,9,206667,서울특별시 종로구 사직동,202506,개인
광화문스페이스본(101동~105동),160,매매,9,200000,서울특별시 종로구 사직동,202506,개인
구로두산,44,매매,1265,46612,서울특별시 구로구 구로동,202506,개인
구로두산,51,매매,1265,56033,서울특별시 구로구 구로동,202506,개인
구로두산,84,매매,1265,70750,서울특별시 구로구 구로동,202506,개인
구로두산위브,36,매매,1278,49700,서울특별시 구로구 구로동,202506,개인
